"hour","x","y","twitter","instagram"
10,138,67,0,7
10,138,71,0,1
10,138,72,0,7
10,138,79,7,164
10,139,57,0,1
10,139,62,1,0
10,139,63,0,1
10,139,67,0,1
10,139,68,0,1
10,139,70,0,1
10,139,71,3,0
10,139,75,0,1
10,140,53,0,1
10,140,61,0,1
10,140,63,0,1
10,140,66,0,4
10,140,70,1,2
10,140,71,0,1
10,140,80,0,1
10,141,58,0,1
10,141,60,0,2
10,141,62,0,5
10,141,67,0,7
10,141,70,0,6
10,141,72,0,1
10,141,74,1,0
10,141,78,0,1
10,142,51,0,1
10,142,64,0,2
10,142,66,0,2
10,142,82,0,1
10,142,85,3,0
10,143,70,0,1
10,143,75,1,5
10,143,77,0,1
10,143,79,0,13
10,143,80,0,1
10,143,83,1,1
10,144,64,0,1
10,144,66,0,1
10,144,71,0,2
10,144,75,0,2
10,144,79,0,2
10,144,80,0,1
10,145,78,0,1
10,145,79,0,1
10,145,81,1,0
10,145,85,0,1
10,146,64,0,1
10,146,67,0,1
10,146,82,0,1
10,146,85,0,1
10,147,66,1,0
10,147,71,0,1
10,147,73,0,1
10,147,75,0,1
10,147,87,1,1
10,147,94,0,1
10,148,75,0,3
10,148,79,0,2
10,148,87,1,1
10,148,94,0,1
10,149,71,0,1
10,149,74,0,2
10,149,78,0,1
10,149,88,0,1
10,149,90,0,1
10,150,78,0,2
10,150,79,0,2
10,150,91,0,1
10,151,71,0,2
10,151,77,0,2
10,151,78,0,1
10,151,79,0,1
10,151,91,0,1
10,152,72,0,1
10,152,74,0,2
10,152,75,1,2
10,152,76,0,1
10,152,78,0,4
10,152,80,0,3
10,152,86,0,1
10,153,74,0,3
10,153,80,0,20
10,154,38,3,0
10,154,74,0,1
10,155,71,0,4
10,155,79,0,1
10,156,75,0,1
10,156,76,0,1
10,157,74,0,1
10,157,75,0,1
10,157,83,0,1
10,161,71,0,1
10,161,75,0,1
10,164,20,0,1
10,164,56,0,1
10,165,85,0,1
10,166,87,1,0
10,170,48,0,1
10,170,95,0,1
10,173,97,0,1
10,178,70,0,1
10,187,101,1,0
11,72,121,0,1
11,75,109,0,1
11,82,59,0,1
11,83,79,0,1
11,84,67,0,1
11,85,56,0,1
11,85,81,0,2
11,94,76,0,1
11,95,83,0,1
11,99,112,0,3
11,103,80,0,1
11,103,81,1,4
11,104,80,0,11
11,104,81,0,2
11,105,79,0,6
11,106,73,1,0
11,106,82,0,1
11,107,57,2,7
11,107,58,0,2
11,107,74,0,1
11,108,72,0,1
11,109,72,0,1
11,109,82,0,1
11,110,75,0,1
11,111,81,0,1
11,111,82,0,1
11,112,76,0,1
11,112,78,0,1
11,112,82,0,2
11,112,83,0,1
11,113,86,0,1
11,114,75,1,1
11,114,81,0,1
11,114,93,0,1
11,115,75,0,1
11,115,80,0,1
11,116,37,1,0
11,116,70,1,0
11,116,72,1,0
11,116,75,0,1
11,116,76,0,1
11,116,80,0,3
11,116,93,0,1
11,117,75,0,2
11,117,77,0,1
11,117,79,0,1
11,117,81,0,3
11,117,82,0,1
11,118,63,0,2
11,118,75,0,1
11,118,76,0,1
11,118,78,0,1
11,118,79,0,2
11,118,80,1,8
11,119,79,0,3
11,119,98,0,1
11,120,74,1,1
11,120,78,1,7
11,120,99,0,1
11,121,80,0,1
11,121,87,0,1
11,121,88,0,1
11,122,59,0,1
11,122,80,0,6
11,122,94,1,1
11,123,59,0,3
11,123,76,1,3
11,123,77,0,1
11,124,60,0,1
11,124,70,0,1
11,124,74,0,2
11,124,77,0,1
11,125,50,1,0
11,125,57,0,1
11,125,60,0,1
11,125,70,0,1
11,125,73,0,1
11,125,74,0,1
11,125,79,0,1
11,125,84,0,1
11,126,58,0,1
11,126,60,1,0
11,126,80,0,1
11,127,43,0,1
11,127,58,0,1
11,128,73,0,1
11,128,80,0,1
11,129,60,0,1
11,129,68,0,1
11,129,69,0,1
11,129,76,0,2
11,129,83,0,1
11,129,90,0,1
11,130,58,1,0
11,130,68,0,1
11,130,73,0,2
11,130,77,0,1
11,131,60,0,1
11,131,67,0,1
11,131,72,0,3
11,131,73,9,54
11,131,76,0,1
11,131,80,0,2
11,131,81,0,34
11,132,69,0,1
11,132,72,1,0
11,132,73,1,23
11,132,74,1,7
11,132,76,0,5
11,133,53,0,1
11,133,76,0,1
11,133,80,0,1
11,133,81,1,0
11,133,85,0,1
11,133,103,0,1
11,134,67,0,2
11,134,68,0,1
11,134,71,1,0
11,134,72,1,2
11,134,74,0,1
11,134,79,0,1
11,134,86,0,1
11,135,63,1,1
11,135,66,2,3
11,135,69,1,2
11,135,71,0,1
11,135,72,0,1
11,135,73,0,4
11,135,74,0,4
11,135,75,3,2
11,135,76,0,2
11,136,62,0,1
11,136,67,1,1
11,136,68,1,6
11,136,70,0,8
11,136,72,1,6
11,136,73,0,8
11,136,74,0,2
11,136,75,0,1
11,136,81,0,1
11,137,65,0,6
11,137,66,0,1
11,137,67,0,1
11,137,68,0,1
11,137,69,0,1
11,137,70,0,1
11,137,72,0,1
11,137,73,1,1
11,137,75,0,1
11,137,84,0,1
11,138,62,0,1
11,138,66,0,3
11,138,67,0,5
11,138,68,0,8
11,138,69,0,2
11,138,70,0,1
11,138,71,0,2
11,138,72,0,3
11,138,79,8,150
11,139,57,0,1
11,139,62,0,1
11,139,66,0,1
11,139,67,0,2
11,139,68,1,1
11,139,69,0,1
11,139,70,0,1
11,139,71,5,0
11,140,58,0,2
11,140,61,0,1
11,140,62,1,1
11,140,65,0,1
11,140,66,0,2
11,140,67,0,3
11,140,68,0,1
11,140,69,0,2
11,140,70,0,4
11,140,74,1,2
11,141,50,0,1
11,141,57,0,1
11,141,60,0,1
11,141,61,0,1
11,141,62,0,6
11,141,67,0,12
11,141,70,0,7
11,141,71,0,1
11,141,73,0,1
11,141,74,1,0
11,141,78,0,1
11,141,79,1,1
11,142,63,0,1
11,142,65,0,1
11,142,69,0,2
11,142,71,0,2
11,142,74,0,1
11,142,85,2,0
11,143,68,0,1
11,143,75,0,1
11,143,79,1,7
11,143,80,0,2
11,143,83,0,1
11,144,60,0,1
11,144,71,0,1
11,144,72,0,1
11,144,79,0,1
11,144,82,0,1
11,145,75,0,2
11,145,79,0,1
11,145,81,1,0
11,145,84,0,1
11,145,85,0,2
11,145,89,0,2
11,146,64,0,1
11,146,65,1,0
11,146,67,0,1
11,146,82,0,1
11,146,83,0,1
11,147,61,0,1
11,147,64,0,1
11,147,75,0,1
11,147,79,0,1
11,148,55,0,1
11,148,59,0,1
11,148,75,0,3
11,148,87,1,0
11,148,94,0,1
11,149,74,0,1
11,149,78,0,1
11,149,79,0,1
11,149,80,0,1
11,149,89,0,2
11,149,92,0,1
11,150,77,0,1
11,150,78,0,6
11,150,79,1,1
11,150,93,0,1
11,151,76,0,1
11,151,78,1,1
11,151,79,0,1
11,151,84,0,1
11,152,78,1,9
11,152,80,1,12
11,152,83,0,1
11,153,54,0,1
11,153,80,0,18
11,153,89,0,1
11,154,38,3,0
11,154,72,0,1
11,155,71,0,4
11,155,76,0,1
11,155,110,0,1
11,156,75,1,1
11,158,63,0,1
11,158,72,0,1
11,159,52,0,1
11,161,71,0,1
11,163,93,0,1
11,164,66,0,1
11,164,76,0,1
11,171,98,0,1
11,173,97,0,1
11,182,77,0,1
11,187,101,1,1
11,193,59,0,1
12,72,121,0,1
12,84,65,0,1
12,84,77,0,1
12,87,117,0,1
12,94,76,0,1
12,99,112,0,1
12,101,80,0,1
12,103,81,0,1
12,103,82,0,2
12,104,80,0,5
12,104,81,0,5
12,105,79,0,8
12,106,82,0,1
12,107,57,3,1
12,107,58,0,2
12,107,76,0,2
12,108,79,1,0
12,108,105,0,1
12,109,72,0,1
12,109,100,0,1
12,111,81,0,1
12,112,69,0,1
12,112,76,0,1
12,113,76,0,2
12,113,79,0,1
12,113,81,0,2
12,113,101,0,1
12,114,75,0,1
12,114,81,0,1
12,114,96,0,2
12,114,111,0,1
12,115,69,0,1
12,115,77,0,1
12,116,37,1,0
12,116,72,1,0
12,116,78,0,1
12,116,79,0,1
12,116,81,0,1
12,117,68,0,1
12,117,80,0,1
12,117,82,0,1
12,117,90,0,1
12,117,93,0,1
12,117,100,0,1
12,118,72,0,1
12,118,74,0,1
12,118,79,0,4
12,118,80,0,9
12,118,87,0,1
12,118,100,0,1
12,119,68,0,1
12,119,78,0,3
12,119,87,0,1
12,120,78,0,5
12,120,81,0,1
12,120,88,0,1
12,120,96,0,1
12,121,77,0,1
12,121,78,0,1
12,121,80,0,1
12,121,93,0,1
12,122,80,0,1
12,122,82,0,1
12,123,59,0,2
12,123,76,0,4
12,123,79,0,1
12,124,56,0,1
12,124,66,1,0
12,124,74,0,1
12,124,77,0,2
12,125,74,1,1
12,125,83,0,1
12,125,106,0,1
12,126,81,0,1
12,126,82,0,1
12,126,86,1,1
12,126,87,0,1
12,127,57,0,1
12,127,67,1,0
12,127,71,1,0
12,127,81,0,2
12,127,82,1,0
12,128,60,0,1
12,128,73,0,6
12,128,80,0,1
12,129,68,0,3
12,129,69,0,3
12,129,76,0,1
12,130,57,0,1
12,130,58,0,1
12,130,68,0,4
12,130,73,0,3
12,130,76,0,2
12,130,94,0,2
12,131,67,1,4
12,131,72,2,7
12,131,73,6,50
12,131,76,0,7
12,131,77,0,1
12,131,78,4,0
12,131,80,0,6
12,131,81,1,48
12,131,84,0,1
12,131,94,0,2
12,132,54,0,1
12,132,55,0,1
12,132,66,1,1
12,132,70,0,1
12,132,72,0,1
12,132,73,0,19
12,132,74,1,8
12,132,76,0,2
12,132,81,0,1
12,133,68,0,1
12,133,71,0,1
12,133,80,0,1
12,133,83,0,1
12,134,64,0,1
12,134,67,1,0
12,134,68,0,1
12,134,69,1,1
12,134,71,0,1
12,134,76,0,1
12,134,84,0,1
12,134,87,0,1
12,134,95,0,1
12,135,66,0,2
12,135,68,0,1
12,135,69,0,1
12,135,71,0,3
12,135,72,0,1
12,135,73,0,5
12,135,74,0,2
12,135,75,0,1
12,135,76,0,7
12,135,77,0,2
12,136,67,0,1
12,136,68,0,21
12,136,69,0,1
12,136,70,0,9
12,136,72,5,22
12,136,73,0,8
12,136,74,0,2
12,136,79,0,2
12,136,80,0,1
12,136,81,0,1
12,136,87,0,1
12,137,45,0,1
12,137,65,1,6
12,137,66,1,3
12,137,67,0,2
12,137,68,0,3
12,137,69,0,1
12,137,70,0,1
12,137,71,0,1
12,137,72,0,8
12,137,78,0,1
12,138,55,0,1
12,138,59,0,1
12,138,62,0,1
12,138,63,0,1
12,138,66,0,2
12,138,67,1,12
12,138,70,0,1
12,138,71,0,1
12,138,72,0,6
12,138,73,0,1
12,138,74,2,0
12,138,79,5,150
12,139,62,0,1
12,139,67,0,1
12,139,68,1,2
12,139,69,0,2
12,139,71,3,0
12,139,72,0,1
12,139,75,0,1
12,140,57,0,1
12,140,61,1,0
12,140,62,1,3
12,140,67,0,3
12,140,70,1,4
12,140,78,0,2
12,140,92,0,1
12,141,60,0,1
12,141,62,1,5
12,141,67,1,10
12,141,68,0,1
12,141,69,1,1
12,141,70,0,11
12,141,71,1,0
12,141,78,0,2
12,142,63,0,1
12,142,64,0,1
12,142,85,2,0
12,143,47,1,0
12,143,62,0,1
12,143,67,0,1
12,143,75,1,1
12,143,79,0,9
12,143,80,0,2
12,143,82,0,1
12,143,84,0,1
12,144,67,0,1
12,144,79,0,1
12,144,83,0,1
12,144,90,0,1
12,145,75,3,3
12,145,78,0,1
12,145,83,0,2
12,145,85,0,1
12,145,87,0,1
12,146,38,1,1
12,146,63,0,1
12,146,64,0,1
12,146,65,0,2
12,146,67,0,1
12,146,75,0,3
12,146,80,0,1
12,146,82,0,1
12,146,85,1,1
12,147,66,1,0
12,147,75,0,2
12,147,76,0,3
12,147,87,0,2
12,148,50,2,0
12,148,59,0,1
12,148,75,0,4
12,148,83,0,1
12,148,86,0,1
12,148,87,1,2
12,148,94,0,2
12,149,74,0,4
12,149,75,0,1
12,149,78,1,2
12,149,79,0,1
12,149,90,0,2
12,150,71,0,1
12,150,78,0,6
12,150,79,0,1
12,150,80,0,1
12,150,85,0,1
12,151,72,0,1
12,151,77,0,1
12,152,65,0,1
12,152,66,0,1
12,152,70,0,1
12,152,75,0,2
12,152,76,0,2
12,152,78,0,5
12,152,80,3,7
12,153,80,1,29
12,154,38,3,0
12,154,73,0,1
12,155,71,1,4
12,155,72,0,2
12,155,79,0,1
12,156,74,0,2
12,156,75,0,1
12,156,76,0,1
12,156,77,0,1
12,156,79,0,1
12,157,75,0,1
12,159,87,0,1
12,161,66,0,1
12,161,71,0,1
12,163,93,0,1
12,164,86,0,1
12,172,81,0,1
12,173,97,1,1
13,68,98,1,0
13,84,66,0,1
13,90,30,0,1
13,91,48,0,1
13,94,79,0,1
13,95,74,0,1
13,97,83,0,1
13,99,112,0,1
13,101,95,0,2
13,102,95,0,1
13,103,81,0,1
13,104,17,0,1
13,104,80,0,7
13,104,81,0,5
13,105,66,0,1
13,105,79,0,3
13,106,67,0,1
13,106,82,0,1
13,107,57,4,5
13,107,58,0,2
13,108,100,0,2
13,108,105,0,1
13,109,78,0,1
13,109,102,1,0
13,110,78,0,1
13,110,82,0,1
13,111,81,0,1
13,112,79,0,2
13,112,83,0,1
13,113,76,0,1
13,113,78,0,1
13,113,83,0,1
13,114,76,1,1
13,114,78,1,0
13,114,81,0,1
13,115,69,1,1
13,115,78,0,1
13,115,80,0,1
13,116,37,1,0
13,116,72,1,0
13,116,75,0,1
13,116,79,0,1
13,117,68,0,1
13,117,78,0,1
13,117,79,0,1
13,117,108,0,1
13,118,75,0,2
13,118,79,0,4
13,118,80,1,16
13,119,76,0,1
13,119,77,0,1
13,119,78,1,5
13,119,79,0,1
13,119,97,0,1
13,120,78,0,8
13,120,81,0,1
13,120,96,0,1
13,121,69,0,2
13,121,77,0,4
13,121,78,1,2
13,121,79,0,2
13,121,80,0,1
13,121,93,0,2
13,122,77,0,1
13,122,80,0,9
13,123,59,0,1
13,123,76,0,4
13,123,77,0,1
13,123,88,0,1
13,124,74,0,1
13,124,77,0,1
13,124,80,0,1
13,124,81,0,1
13,125,59,0,1
13,125,77,0,1
13,125,81,0,1
13,125,85,0,1
13,126,68,0,1
13,126,110,0,1
13,127,111,0,1
13,128,60,0,1
13,128,73,0,2
13,128,78,0,1
13,128,79,2,2
13,128,80,0,1
13,128,85,0,1
13,128,87,0,1
13,129,68,0,4
13,129,69,0,5
13,129,76,0,6
13,129,85,0,1
13,130,68,0,1
13,130,73,0,5
13,131,67,0,1
13,131,72,1,4
13,131,73,5,45
13,131,75,0,5
13,131,76,0,3
13,131,77,0,1
13,131,80,0,5
13,131,81,1,33
13,131,84,0,1
13,131,117,0,1
13,132,65,0,1
13,132,72,0,1
13,132,73,0,11
13,132,74,0,7
13,132,81,1,1
13,133,58,0,1
13,133,66,0,1
13,133,68,0,1
13,133,80,0,2
13,133,85,0,1
13,134,64,0,4
13,134,66,0,1
13,134,67,0,2
13,134,68,2,3
13,134,69,0,3
13,134,71,0,2
13,134,72,0,4
13,134,75,0,1
13,134,76,0,2
13,134,80,0,1
13,134,87,0,1
13,135,63,2,0
13,135,66,0,4
13,135,71,0,1
13,135,72,0,1
13,135,73,0,4
13,135,74,0,2
13,135,75,0,2
13,135,76,0,11
13,135,81,0,1
13,135,84,1,1
13,136,64,0,1
13,136,68,2,19
13,136,69,0,2
13,136,70,1,5
13,136,71,0,1
13,136,72,1,44
13,136,73,0,9
13,136,74,0,1
13,136,76,1,1
13,136,79,0,2
13,137,65,0,2
13,137,68,0,1
13,137,69,0,2
13,137,70,0,1
13,137,72,1,10
13,137,78,0,1
13,137,84,0,1
13,138,60,0,1
13,138,61,0,1
13,138,62,0,1
13,138,66,0,3
13,138,67,0,11
13,138,68,1,0
13,138,69,2,2
13,138,72,0,3
13,138,79,6,149
13,139,62,0,1
13,139,63,0,1
13,139,67,1,1
13,139,68,0,1
13,139,69,0,1
13,139,70,0,1
13,139,71,5,0
13,140,58,0,1
13,140,61,0,1
13,140,62,0,2
13,140,63,0,2
13,140,65,0,1
13,140,66,0,1
13,140,67,0,1
13,140,68,1,1
13,140,69,0,1
13,140,70,9,0
13,140,78,0,1
13,141,60,0,1
13,141,61,0,1
13,141,62,0,5
13,141,67,0,4
13,141,68,0,2
13,141,70,0,7
13,141,72,0,2
13,141,79,0,1
13,142,64,0,1
13,142,66,0,1
13,142,71,0,1
13,142,73,0,1
13,142,85,6,0
13,143,75,0,4
13,143,79,3,14
13,143,80,0,1
13,144,73,0,1
13,144,79,0,3
13,144,80,1,0
13,144,81,2,0
13,144,82,0,1
13,145,75,0,1
13,145,84,0,2
13,145,87,0,1
13,145,90,0,1
13,146,64,0,5
13,146,65,0,3
13,146,75,0,1
13,146,81,0,1
13,146,89,0,1
13,146,91,0,1
13,147,66,1,0
13,147,75,0,2
13,147,81,0,1
13,147,94,0,2
13,148,75,0,8
13,148,76,0,1
13,148,78,0,1
13,148,86,0,1
13,148,87,1,1
13,148,89,0,1
13,148,93,1,0
13,148,94,0,5
13,149,75,0,1
13,149,77,0,1
13,149,78,0,1
13,149,80,0,1
13,150,78,0,7
13,150,85,0,2
13,150,88,0,1
13,150,93,0,1
13,151,77,0,2
13,151,78,0,1
13,151,79,0,1
13,151,80,0,1
13,152,59,1,0
13,152,73,0,3
13,152,75,0,3
13,152,76,0,1
13,152,78,0,2
13,152,79,0,1
13,152,80,0,11
13,152,88,0,2
13,153,73,0,1
13,153,80,1,30
13,153,89,0,1
13,154,38,2,0
13,155,71,0,2
13,155,73,1,0
13,156,75,0,1
13,156,77,0,1
13,157,66,0,1
13,157,84,1,1
13,157,110,0,1
13,158,76,0,1
13,164,73,0,1
13,165,66,0,2
13,170,96,0,2
13,171,98,0,1
13,173,97,0,1
13,175,92,0,1
13,175,100,0,1
13,176,58,0,1
13,176,82,0,1
13,180,100,0,1
13,183,85,2,2
13,187,115,0,1
13,190,98,0,1
13,192,59,0,1
14,70,60,1,0
14,79,67,0,1
14,84,117,0,1
14,85,113,0,1
14,94,29,0,1
14,95,83,0,1
14,99,112,0,1
14,100,45,0,1
14,100,78,0,1
14,102,44,0,1
14,102,77,0,1
14,103,40,0,1
14,103,80,0,2
14,103,81,1,3
14,104,80,0,9
14,104,81,0,5
14,105,78,0,1
14,105,79,1,5
14,106,75,0,1
14,106,82,0,3
14,107,57,3,4
14,107,58,0,1
14,107,78,0,1
14,108,81,0,1
14,108,105,0,1
14,109,72,0,1
14,110,68,0,3
14,110,74,0,1
14,110,78,0,1
14,110,101,0,2
14,112,77,0,1
14,112,78,0,1
14,112,81,0,1
14,113,77,0,1
14,113,80,0,1
14,113,100,0,1
14,114,74,1,0
14,114,76,0,1
14,115,33,0,1
14,115,80,0,2
14,115,81,0,1
14,115,85,0,1
14,116,37,1,0
14,116,72,1,0
14,116,75,0,1
14,116,80,0,1
14,116,81,0,2
14,117,79,0,1
14,117,80,0,1
14,118,72,0,2
14,118,75,0,2
14,118,77,0,2
14,118,79,0,1
14,118,80,0,6
14,118,81,0,1
14,119,66,0,1
14,119,78,0,8
14,119,79,0,2
14,119,98,1,0
14,120,78,0,3
14,120,79,0,1
14,120,99,0,1
14,121,77,0,2
14,121,78,0,2
14,121,79,0,1
14,121,80,0,2
14,121,87,0,1
14,121,97,0,1
14,122,67,0,1
14,122,80,0,10
14,123,52,0,1
14,123,76,0,4
14,123,77,1,1
14,124,56,0,1
14,124,59,0,1
14,124,78,0,1
14,125,64,0,1
14,125,70,1,0
14,125,74,0,1
14,125,78,0,1
14,125,90,0,1
14,126,78,0,1
14,126,86,0,1
14,127,58,0,1
14,127,83,0,1
14,127,85,0,1
14,127,87,0,1
14,127,91,0,2
14,128,60,0,1
14,128,73,0,2
14,128,77,1,1
14,128,79,0,1
14,128,80,0,1
14,128,110,0,1
14,129,53,1,1
14,129,60,0,1
14,129,69,0,1
14,129,76,0,2
14,129,80,0,1
14,129,88,0,2
14,130,68,0,1
14,130,73,1,14
14,130,76,0,1
14,130,77,0,3
14,130,94,0,1
14,131,72,1,7
14,131,73,8,73
14,131,75,0,1
14,131,76,0,5
14,131,77,0,1
14,131,80,0,1
14,131,81,1,34
14,132,72,0,1
14,132,73,0,8
14,132,74,0,3
14,132,76,0,1
14,132,81,0,1
14,133,58,0,1
14,133,66,0,1
14,133,73,0,1
14,133,85,0,1
14,134,61,0,1
14,134,64,0,5
14,134,67,1,0
14,134,69,0,1
14,134,70,0,2
14,134,71,0,6
14,134,72,1,0
14,134,75,0,3
14,134,76,0,6
14,134,84,0,2
14,134,87,0,1
14,134,95,0,1
14,135,61,0,1
14,135,69,1,1
14,135,71,0,3
14,135,72,0,2
14,135,73,0,2
14,135,74,3,8
14,135,75,0,2
14,135,76,0,6
14,135,77,0,2
14,135,81,0,3
14,135,83,0,1
14,136,41,0,1
14,136,65,1,2
14,136,68,0,3
14,136,69,0,2
14,136,70,0,2
14,136,71,0,1
14,136,72,2,51
14,136,73,0,7
14,136,74,0,5
14,136,75,0,1
14,136,76,0,1
14,137,65,1,3
14,137,67,0,1
14,137,68,0,1
14,137,69,0,3
14,137,71,0,2
14,137,72,0,15
14,137,75,0,1
14,137,76,0,1
14,138,55,0,1
14,138,60,0,2
14,138,62,0,1
14,138,66,0,3
14,138,67,0,5
14,138,69,0,4
14,138,70,0,1
14,138,71,0,1
14,138,72,1,3
14,138,79,16,181
14,139,50,0,1
14,139,63,0,1
14,139,65,0,1
14,139,66,0,3
14,139,67,1,4
14,139,68,0,4
14,139,69,0,1
14,139,70,0,1
14,139,71,1,0
14,139,74,0,1
14,140,55,0,1
14,140,58,0,1
14,140,61,0,1
14,140,62,0,3
14,140,65,0,1
14,140,66,0,6
14,140,67,0,2
14,140,68,0,1
14,140,69,0,1
14,140,70,3,4
14,140,81,0,2
14,140,92,0,1
14,141,58,0,1
14,141,62,0,3
14,141,67,0,8
14,141,68,0,1
14,141,70,0,13
14,141,72,1,0
14,141,78,1,0
14,142,63,0,2
14,142,64,0,1
14,142,66,0,1
14,142,69,0,1
14,142,72,0,1
14,142,73,1,1
14,142,74,0,1
14,142,85,3,1
14,143,63,0,1
14,143,75,0,1
14,143,78,0,1
14,143,79,2,8
14,143,80,0,1
14,143,81,0,4
14,143,83,0,1
14,143,86,0,1
14,144,35,0,1
14,144,71,0,1
14,144,77,0,1
14,144,78,0,1
14,144,79,0,2
14,145,57,0,1
14,145,81,1,0
14,145,83,0,2
14,145,85,0,1
14,146,65,1,0
14,146,69,0,1
14,146,75,0,2
14,146,82,0,3
14,146,84,0,1
14,146,85,0,1
14,146,87,0,1
14,146,88,0,1
14,146,89,0,1
14,147,53,0,1
14,147,66,1,0
14,147,75,0,3
14,147,76,0,1
14,147,93,0,2
14,147,94,0,1
14,148,75,1,7
14,148,76,0,1
14,148,78,0,1
14,148,87,1,0
14,148,94,0,2
14,149,62,0,1
14,149,71,0,2
14,149,73,0,1
14,149,74,0,1
14,149,77,0,4
14,149,78,0,1
14,149,79,0,4
14,150,77,0,1
14,150,78,1,11
14,150,79,0,1
